"Idade";"Cor";"Sexo";"Regiao";"Ocupacao";"Renda";"Escolaridade";"Classe_Social"
54;1;2;2;5;4;4;1
46;1;2;2;2;4;7;2
48;1;1;2;2;4;2;1
55;1;2;2;5;3;2;1
58;1;1;2;5;3;2;1
33;1;2;2;2;6;7;2
27;1;1;2;5;6;5;1
39;1;1;2;6;3;5;1
36;1;1;2;2;4;3;1
33;1;2;2;2;4;2;1
60;1;1;2;6;4;2;1
54;1;1;2;5;4;2;1
25;1;2;2;2;4;7;2
39;1;2;2;6;3;5;1
48;1;1;2;4;3;5;3
52;1;1;2;5;4;2;1
47;1;2;2;5;4;5;1
24;1;2;2;1;4;7;3
45;1;2;2;5;3;5;1
45;1;1;2;5;3;3;1
58;1;1;2;5;3;3;1
26;4;1;2;2;3;3;1
37;1;1;2;2;3;7;2
59;1;1;2;5;3;2;1
36;1;1;2;6;3;3;1
37;1;1;2;5;3;2;1
37;1;2;2;5;3;2;1
16;2;2;2;6;3;4;1
35;1;1;2;6;4;3;1
27;1;1;2;6;4;5;1
46;1;1;2;6;3;2;1
34;1;1;2;6;3;3;1
21;1;1;2;5;3;4;1
21;1;1;2;5;3;4;1
57;1;1;2;5;3;2;1
23;1;2;2;2;3;7;2
31;4;2;2;2;3;3;1
34;4;1;2;2;3;5;1
40;1;2;2;1;3;3;3
44;1;1;2;5;3;5;1
21;1;1;2;6;3;5;1
20;1;2;2;2;4;5;1
48;1;2;2;6;3;5;1
51;2;1;2;3;3;2;1
50;1;1;2;5;4;2;1
42;1;2;2;2;4;5;1
22;1;2;2;2;4;6;1
60;1;2;2;5;5;2;1
63;1;1;2;3;5;2;1
42;1;2;2;2;4;7;2
29;1;1;2;2;4;3;1
27;1;2;2;2;4;7;2
37;4;1;2;5;3;2;1
46;1;1;2;6;3;5;1
38;1;2;2;6;3;2;1
40;4;1;2;5;3;5;1
36;1;2;2;2;3;5;1
25;4;1;2;6;4;2;1
22;1;2;2;2;4;3;1
45;1;1;2;6;3;2;1
22;1;1;2;2;3;6;1
39;1;1;2;2;4;5;1
34;1;2;2;2;3;3;1
36;1;1;2;1;4;3;3
32;1;2;2;1;4;7;3
56;4;1;2;5;4;2;1
27;4;1;2;2;4;3;1
30;1;2;2;6;4;5;1
37;1;1;2;6;4;5;1
52;1;1;2;5;4;5;1
49;1;2;2;2;4;7;2
19;1;2;2;1;4;5;3
40;1;2;2;3;3;5;1
41;4;1;2;5;3;2;1
35;1;1;2;2;4;4;1
24;1;2;2;1;4;5;3
35;1;2;2;3;3;2;1
44;1;1;2;5;3;2;1
69;1;2;2;6;4;1;1
39;1;1;2;3;4;3;1
35;1;1;2;5;4;3;1
45;1;1;2;3;3;2;1
63;2;1;2;3;3;2;1
33;2;1;2;2;3;5;1
49;4;2;2;6;3;2;1
49;1;1;2;5;3;3;1
35;1;2;2;5;3;3;1
56;4;1;2;5;3;2;1
54;4;1;2;6;3;2;1
56;1;1;2;6;4;2;1
52;1;2;2;6;4;2;1
69;1;1;2;5;6;2;1
43;1;1;2;5;6;7;1
50;4;1;2;5;3;2;1
34;4;2;2;3;3;3;1
60;4;1;2;5;3;2;1
59;1;2;2;5;3;2;1
21;4;1;2;5;3;6;1
23;4;1;2;5;3;3;1
32;4;1;2;1;3;5;3
22;1;1;2;5;3;5;1
43;1;1;2;5;3;3;1
36;1;2;2;5;3;3;1
44;1;2;2;5;3;2;1
18;1;2;2;3;3;5;1
29;1;1;2;2;4;5;1
39;1;1;2;1;4;5;3
35;1;2;2;1;4;7;3
60;1;2;2;6;4;2;1
55;1;1;2;6;6;3;1
61;1;1;2;6;3;3;1
22;1;1;2;2;3;5;1
32;1;2;2;2;4;7;2
20;1;1;2;2;4;5;1
52;1;1;2;6;3;2;1
20;1;1;2;6;3;5;1
44;1;1;2;5;3;2;1
34;1;2;2;6;3;5;1
24;1;1;2;5;3;5;1
56;1;1;2;5;3;2;1
27;1;1;2;5;4;5;1
59;1;1;2;5;4;2;1
46;1;1;2;5;3;2;1
40;1;2;2;3;3;2;1
15;1;1;2;3;3;2;1
42;1;2;2;3;3;2;1
49;1;1;2;5;3;2;1
24;1;1;2;3;3;7;1
42;1;1;2;5;3;4;1
39;1;2;2;3;3;2;1
48;1;1;2;5;3;5;1
45;1;2;2;6;3;5;1
40;1;1;2;2;3;2;1
37;1;1;2;2;4;3;1
30;1;1;2;2;3;3;1
47;1;1;2;1;4;4;3
37;1;2;2;1;4;5;3
34;1;1;2;2;3;3;1
57;1;1;2;5;6;3;1
42;4;1;2;2;5;3;1
33;1;2;2;6;5;5;1
40;4;1;2;1;4;5;3
45;4;2;2;2;4;5;1
26;1;1;2;2;3;3;1
19;1;1;2;2;3;3;1
41;1;2;2;6;4;5;1
56;1;1;2;6;5;2;1
25;1;1;2;2;5;5;1
20;1;1;2;1;5;6;3
48;1;1;2;2;3;5;1
29;1;1;2;2;3;5;1
45;1;1;2;6;4;5;1
33;1;2;2;6;4;5;1
42;1;1;2;1;4;7;3
22;1;1;2;1;4;5;3
37;1;1;2;6;3;5;1
50;1;1;2;5;4;2;2
36;1;2;2;2;4;5;2
65;1;1;2;6;4;2;1
53;1;2;2;6;5;3;1
23;1;1;2;2;5;5;1
19;1;1;2;2;5;5;1
32;1;1;2;1;4;7;3
19;1;1;2;2;5;5;1
26;1;1;2;1;5;7;3
25;1;1;2;1;NA;7;3
38;1;2;2;6;3;5;1
40;1;1;2;2;3;5;1
24;1;2;2;1;4;5;3
39;1;1;2;2;4;7;1
38;1;1;2;5;3;2;1
29;1;2;2;2;4;5;1
47;1;1;2;2;4;2;1
51;1;1;2;6;3;2;1
32;1;1;2;2;3;7;1
24;1;1;2;5;4;4;1
53;4;1;2;6;4;2;1
48;1;1;2;5;5;7;2
42;1;2;2;2;5;7;2
31;1;1;2;2;5;4;1
63;1;1;2;2;4;2;1
23;1;1;2;2;4;5;1
53;1;1;2;5;3;2;1
49;1;2;2;3;3;3;1
26;1;1;2;3;3;5;1
64;1;1;2;5;7;2;1
57;1;1;2;5;4;2;1
54;1;2;2;5;4;2;1
57;1;1;2;5;3;2;1
53;1;2;2;3;3;3;1
22;1;1;2;3;3;5;1
47;4;1;2;5;3;2;1
48;1;1;2;6;4;2;1
38;1;1;2;5;3;5;1
52;1;2;2;1;3;5;3
49;2;1;2;2;3;3;1
39;1;1;2;2;3;5;1
65;1;1;2;6;3;2;1
61;4;1;2;2;4;2;1
21;4;1;2;6;4;4;1
52;1;1;2;5;3;5;1
47;1;2;2;5;3;3;1
54;1;1;2;5;4;2;1
43;1;1;2;5;5;2;1
51;1;1;2;5;3;2;1
54;1;1;2;2;4;5;1
45;1;2;2;6;4;5;1
23;1;1;2;1;4;6;3
19;1;1;2;1;4;5;3
66;4;1;2;5;4;3;1
36;1;1;2;5;3;2;1
41;1;1;2;6;3;2;1
26;1;1;2;2;4;7;2
20;1;2;2;1;4;5;3
51;1;1;2;2;3;2;1
60;2;2;2;1;4;7;3
49;1;1;2;2;4;3;1
48;1;2;2;2;4;7;2
24;1;1;2;2;4;3;1
45;1;2;2;6;4;5;1
48;1;1;2;2;4;5;1
42;1;2;2;2;4;5;1
57;1;1;2;5;4;2;1
29;1;1;2;3;4;5;1
31;1;1;2;1;3;5;3
47;4;1;2;6;4;2;1
35;1;2;2;2;3;5;1
55;1;2;2;1;4;5;3
60;4;2;2;6;4;3;1
33;1;2;2;1;4;5;3
26;1;1;2;1;4;6;3
27;1;1;2;2;4;5;1
65;1;2;2;2;4;7;1
63;1;1;2;2;6;3;1
27;1;1;2;6;4;3;1
23;1;2;2;1;4;4;3
41;1;2;2;5;4;2;2
55;1;1;2;6;4;5;1
27;1;1;2;2;4;7;1
64;1;1;2;6;4;2;1
48;2;2;2;6;4;3;1
59;1;1;2;6;4;2;1
26;1;1;2;4;4;5;3
45;1;1;2;5;5;4;2
36;1;2;2;5;5;3;2
39;1;2;2;4;3;5;3
45;1;2;2;6;4;3;1
23;1;2;2;2;4;6;1
71;1;2;2;6;4;2;1
32;1;1;2;1;3;5;3
53;1;2;2;4;5;5;3
21;1;1;2;6;4;5;1
54;1;2;2;6;4;5;1
42;1;1;2;2;4;4;1
41;1;1;2;2;3;2;1
26;1;1;2;2;3;5;1
42;1;1;2;6;5;7;1
35;1;2;2;6;5;4;1
45;1;1;2;2;4;3;1
37;1;2;2;2;4;2;1
47;4;1;2;6;4;2;1
44;4;2;2;6;4;5;1
55;1;2;2;6;4;3;1
46;1;1;2;5;4;2;1
44;1;2;2;2;4;7;1
34;1;1;2;2;5;7;2
33;1;2;2;5;5;5;2
45;1;2;2;5;5;5;2
24;1;2;2;4;5;5;3
19;1;2;2;1;5;4;3
49;1;1;2;1;4;2;3
55;1;2;2;6;5;3;1
62;1;1;2;2;4;5;1
33;1;2;2;2;4;7;2
37;1;1;2;2;4;3;1
26;1;2;2;6;4;5;1
34;1;2;2;2;4;5;1
32;1;1;2;5;4;5;2
44;1;2;2;1;6;7;3
55;1;1;2;2;6;7;1
27;1;1;2;2;6;7;1
22;1;1;2;1;6;7;3
66;1;2;2;6;3;1;1
16;1;2;2;2;3;3;1
49;1;1;2;6;4;2;1
18;1;1;2;2;4;5;2
60;1;1;2;2;4;2;1
41;4;2;2;6;4;2;1
38;2;1;2;2;3;5;1
42;1;1;2;6;4;2;1
40;1;1;2;1;4;5;3
24;1;1;2;2;3;3;1
41;1;2;2;2;4;7;2
42;1;1;2;2;4;5;1
21;1;2;2;2;4;5;1
53;1;2;2;2;7;7;2
37;1;1;2;5;7;6;2
34;1;2;2;1;7;7;3
42;1;1;2;1;6;7;3
35;1;2;2;2;6;7;2
33;1;2;2;1;3;6;3
39;1;2;2;1;5;7;3
90;1;2;2;1;5;7;3
55;1;2;2;2;7;7;2
43;1;2;2;5;4;5;2
48;1;1;2;5;4;4;2
42;4;2;2;2;4;5;1
46;1;1;2;2;4;4;1
19;1;2;2;1;4;5;3
39;1;2;2;2;5;7;2
48;1;1;2;2;4;6;2
27;1;1;2;2;4;7;2
31;1;2;2;2;4;5;1
48;2;2;2;1;5;7;3
45;1;1;2;2;5;7;2
23;1;1;2;1;5;6;3
57;1;1;2;2;4;5;1
28;1;2;2;5;5;5;2
30;1;1;2;5;5;5;2
55;1;1;2;6;5;3;1
54;1;2;2;6;5;3;1
59;1;1;2;6;4;2;1
57;1;2;2;6;4;5;1
60;1;2;2;2;4;2;1
60;1;1;2;6;4;2;1
26;1;1;2;2;5;4;1
31;1;2;2;1;5;5;3
60;1;1;2;2;4;5;1
53;1;2;2;6;4;3;1
17;1;1;2;6;4;2;1
54;1;2;2;6;4;5;1
62;1;2;2;2;6;2;1
35;4;2;2;1;5;5;3
54;1;1;2;2;5;5;2
51;1;2;2;2;5;5;1
51;1;2;2;2;5;5;2
38;1;1;2;4;6;7;3
29;1;1;2;2;4;5;1
55;1;1;2;5;6;5;2
55;1;2;2;1;6;5;3
44;1;1;2;6;4;5;1
42;1;2;2;6;4;5;1
43;1;2;2;1;4;7;3
42;1;1;2;2;5;7;2
53;1;1;2;2;3;3;1
47;1;2;2;5;3;2;1
16;1;2;2;1;3;4;3
47;1;1;2;2;3;3;1
25;1;1;2;2;3;6;1
33;1;2;2;6;4;5;1
38;1;1;2;2;4;5;1
41;4;1;2;2;4;5;1
41;1;1;2;2;4;3;1
40;1;2;2;6;4;3;1
18;1;1;2;2;4;4;1
54;1;2;2;2;5;5;1
46;1;1;2;6;4;4;1
41;1;2;2;2;4;2;1
23;1;2;2;6;4;7;1
45;2;1;2;6;4;4;1
63;1;1;2;1;7;7;3
54;1;2;2;2;7;7;2
25;1;2;2;2;7;7;2
51;1;1;2;2;5;5;1
21;1;2;2;2;5;6;1
20;1;1;2;2;5;5;1
46;1;1;2;2;8;7;2
44;1;2;2;1;8;7;3
42;1;1;2;1;4;2;3
24;4;2;2;6;4;5;1
24;1;1;2;2;4;5;1
45;1;2;2;4;5;5;3
40;1;1;2;1;5;5;3
24;1;1;2;2;5;5;1
49;4;2;2;6;3;2;1
48;1;1;2;6;3;3;1
27;1;1;2;6;3;4;1
58;1;2;2;2;4;7;2
28;1;2;2;2;4;5;1
25;1;2;2;2;4;5;1
19;1;1;2;6;4;5;1
19;1;2;2;1;4;4;3
36;1;1;2;1;6;5;3
28;1;2;2;2;6;7;2
53;1;1;2;2;4;5;1
30;1;2;2;1;4;7;3
30;1;1;2;6;4;7;1
44;1;2;2;6;4;7;1
56;1;1;2;2;4;7;2
21;1;1;2;1;4;5;3
19;1;1;2;1;4;5;3
41;1;2;2;2;4;5;1
21;1;1;2;1;4;5;3
47;4;1;2;1;6;7;3
35;4;2;2;2;5;7;2
34;1;1;2;6;5;5;1
36;1;2;2;6;5;6;1
24;1;2;2;2;5;7;2
28;1;2;2;1;5;6;3
49;1;1;2;2;7;7;2
55;1;2;2;2;6;5;1
29;1;1;2;1;6;7;3
50;1;1;2;6;4;3;1
28;1;2;2;1;4;5;3
27;1;1;2;2;4;5;1
46;1;2;2;2;3;3;1
31;1;1;2;6;3;4;1
28;1;2;2;2;3;4;1
56;4;1;2;6;3;2;1
25;4;1;2;2;4;4;1
19;1;2;2;2;4;4;1
48;1;1;2;5;4;3;2
41;1;2;2;5;4;2;2
22;1;1;2;2;4;5;1
18;1;2;2;1;4;5;3
22;1;1;2;4;4;5;3
38;2;1;2;2;3;3;1
34;4;2;2;6;3;5;1
50;1;2;2;2;4;3;1
26;1;1;2;1;4;5;3
24;4;2;2;6;3;5;1
19;1;1;2;6;3;4;1
19;4;2;2;6;3;5;1
44;4;1;2;2;4;2;1
35;1;2;2;2;4;3;1
47;1;1;2;2;4;5;1
50;1;2;2;2;4;5;1
28;1;1;2;1;4;6;3
53;1;1;2;1;5;5;3
48;1;1;2;2;6;7;1
47;1;2;2;2;6;7;1
53;1;1;2;1;3;2;3
52;1;1;2;1;4;7;3
24;1;1;2;1;4;6;3
21;1;1;2;1;4;5;3
32;2;1;2;6;3;7;1
33;2;1;2;6;3;5;1
34;1;2;2;2;4;7;2
26;4;1;2;1;4;5;3
41;4;1;2;5;7;7;2
36;1;1;2;5;6;7;2
35;1;2;2;5;6;7;2
47;1;2;2;2;6;5;1
49;1;1;2;2;6;7;2
35;1;1;2;2;5;7;2
34;1;2;2;2;5;7;2
35;4;2;2;6;4;6;1
37;4;1;2;2;4;6;1
59;1;1;2;6;3;4;1
57;1;1;2;2;4;2;1
37;1;1;2;2;3;5;1
36;1;1;2;1;4;6;3
32;1;2;2;2;4;7;2
66;4;1;2;6;3;2;1
61;4;2;2;6;3;2;1
29;4;1;2;2;3;5;1
38;1;1;2;2;4;5;1
59;1;1;2;1;5;5;3
43;2;1;2;6;3;2;1
47;1;2;2;1;5;2;3
34;1;1;2;6;5;3;1
62;1;1;2;6;4;3;1
26;1;1;2;1;4;3;3
56;1;1;2;1;6;7;3
47;1;2;2;1;6;5;3
46;1;2;2;1;5;5;3
25;1;1;2;2;5;7;2
39;1;2;2;2;4;5;2
46;1;1;2;5;4;5;2
20;1;1;2;2;4;5;1
20;1;1;2;2;3;5;1
48;1;1;2;2;5;5;1
45;1;2;2;1;4;4;3
57;1;2;2;5;4;5;2
31;1;1;2;1;4;5;3
59;1;1;2;2;4;2;1
41;1;2;2;6;3;5;1
39;1;2;2;2;4;5;1
42;1;1;2;2;4;5;2
35;1;1;2;6;3;5;1
43;4;1;2;2;4;5;2
39;1;1;2;6;4;5;1
43;1;2;2;1;4;5;3
60;1;1;2;6;3;2;1
59;1;1;2;6;4;2;1
46;1;2;2;6;4;2;1
26;1;2;2;4;4;5;3
23;1;2;2;2;4;5;1
23;1;2;2;2;4;5;1
40;1;1;2;2;3;3;1
40;4;2;2;6;3;2;1
34;1;1;2;2;7;7;2
31;1;2;2;2;7;7;2
48;1;1;2;2;6;5;1
46;1;2;2;1;6;7;3
65;1;1;2;6;5;3;1
41;1;1;2;6;3;3;1
39;1;2;2;6;3;3;1
51;4;2;2;2;3;2;1
52;1;2;2;1;3;5;3
58;1;1;2;4;5;7;3
45;1;2;2;2;5;7;1
49;1;2;2;2;3;3;1
53;1;2;2;2;4;7;2
56;1;1;2;2;4;5;1
24;1;1;2;2;4;7;2
18;1;2;2;1;4;5;3
64;1;2;2;5;4;2;2
33;1;1;2;6;4;4;1
25;1;2;2;2;4;5;1
38;1;1;2;5;7;7;2
39;1;2;2;4;7;5;3
48;1;2;2;2;4;2;1
31;1;2;2;1;5;5;3
70;1;1;2;1;4;5;3
40;1;1;2;1;7;7;3
48;1;2;2;2;3;6;1
40;1;2;2;6;4;3;1
44;1;1;2;2;4;4;1
22;1;1;2;2;4;4;1
46;1;2;2;6;4;3;1
47;1;1;2;2;4;3;1
23;1;1;2;2;4;6;1
48;1;2;2;2;4;3;1
21;1;2;2;6;4;5;1
51;1;1;2;2;3;2;1
63;1;1;2;2;5;3;1
36;4;2;2;2;3;3;1
32;1;1;2;6;4;5;1
48;1;2;2;6;4;7;1
18;1;2;2;6;4;4;1
38;1;2;2;2;4;5;1
67;1;2;2;2;4;4;2
48;4;1;2;6;3;3;1
29;4;1;2;2;3;2;1
25;4;2;2;2;3;2;1
51;1;1;2;2;5;5;2
41;1;2;2;2;5;7;2
19;1;2;2;1;5;5;3
48;4;1;2;2;4;5;1
39;4;2;2;2;4;3;1
20;4;2;2;6;4;5;1
31;1;2;2;2;4;7;2
50;1;1;2;2;3;7;2
44;1;2;2;2;3;5;1
46;1;1;2;6;3;5;1
40;1;2;2;6;3;5;1
20;1;1;2;6;3;5;1
34;1;2;2;2;6;6;2
45;2;2;2;2;3;5;1
31;1;2;2;2;4;7;2
36;1;1;2;4;4;5;3
47;1;2;2;5;4;3;2
55;1;1;2;5;4;3;2
21;1;1;2;1;4;6;3
31;1;1;2;6;5;1;1
50;1;1;2;6;4;4;1
42;1;2;2;1;4;7;3
56;1;1;2;6;5;4;1
37;1;2;2;4;4;5;3
36;1;1;2;2;4;5;1
36;1;2;2;6;4;3;1
40;4;1;2;5;4;7;2
26;2;1;2;5;4;5;2
40;1;2;2;2;7;7;2
37;1;1;2;2;7;7;2
33;1;1;2;5;7;7;2
31;1;2;2;5;7;7;2
71;1;2;2;1;4;5;3
41;1;1;2;6;4;5;1
50;1;1;2;2;4;7;2
35;1;1;2;4;4;7;3
37;1;2;2;2;6;7;2
38;1;1;2;2;6;7;2
39;1;1;2;5;6;5;2
34;1;2;2;5;6;7;2
59;1;1;2;2;6;7;2
57;1;2;2;2;6;7;2
41;1;1;2;2;3;5;2
45;1;1;2;2;5;7;1
54;1;1;2;1;6;5;3
20;1;1;2;1;6;6;3
55;1;2;2;2;4;7;2
68;1;2;2;6;4;1;1
26;1;1;2;6;4;5;1
24;1;1;2;6;4;5;1
54;1;1;2;6;3;2;1
31;1;1;2;2;4;5;1
25;1;2;2;6;4;5;1
27;1;2;2;6;3;2;1
53;1;1;2;6;3;2;1
43;1;2;2;6;4;5;1
47;1;1;2;2;4;2;1
18;1;2;2;1;4;5;3
27;1;2;2;2;3;5;1
54;1;1;2;3;3;2;1
25;1;2;2;6;3;5;1
24;1;2;2;6;3;5;1
21;1;2;2;2;3;5;1
41;1;2;2;6;3;5;1
31;1;1;2;6;3;2;1
62;1;1;2;6;4;2;1
58;1;2;2;6;4;2;1
43;1;1;2;6;4;2;1
33;4;1;2;6;3;5;1
50;1;2;2;2;6;7;2
26;1;1;2;6;4;4;1
29;1;2;2;6;4;5;1
39;1;1;2;4;3;5;3
61;1;1;2;2;4;2;1
64;1;1;2;2;4;2;1
36;1;2;2;2;4;7;1
37;1;1;2;2;4;5;1
55;1;1;2;3;5;3;1
67;1;1;2;5;8;7;2
44;1;1;2;2;6;7;2
46;4;2;2;2;6;7;2
31;1;1;2;2;3;5;1
63;1;1;2;6;4;2;1
66;4;2;2;2;6;7;1
68;1;1;2;2;6;5;1
46;4;1;2;2;3;2;1
52;1;2;2;6;4;7;1
51;1;1;2;1;3;5;3
17;1;1;2;2;3;5;1
64;1;1;2;5;4;2;1
62;1;2;2;5;4;2;1
45;1;2;2;2;4;2;1
18;1;1;2;2;4;4;1
38;1;1;2;6;3;5;1
44;1;2;2;2;3;2;1
23;1;2;2;2;3;7;1
41;1;1;2;2;3;7;2
42;1;2;2;2;3;6;1
39;2;2;2;2;5;7;2
43;2;1;2;6;5;2;1
37;1;1;2;6;3;3;1
42;1;2;2;6;3;2;1
59;3;2;2;6;4;2;1
37;1;2;2;2;4;5;1
46;1;2;2;6;4;2;1
25;1;2;2;2;4;5;1
31;1;1;2;2;4;5;1
61;1;1;2;3;4;2;1
22;1;2;2;2;4;6;2
57;1;1;2;6;4;2;1
31;1;2;2;6;4;5;1
27;1;2;2;1;4;5;3
53;1;2;2;2;6;7;2
50;1;1;2;2;6;5;1
28;1;1;2;2;6;5;1
24;1;1;2;6;3;5;1
39;1;1;2;2;4;5;1
34;4;2;2;2;4;5;1
44;1;2;2;2;3;2;1
20;1;2;2;6;3;3;1
22;1;1;2;1;3;5;3
51;1;1;2;2;4;5;1
19;1;1;2;1;4;6;3
39;1;1;2;2;5;7;2
39;1;2;2;2;5;7;2
47;1;1;2;5;4;3;2
47;1;2;2;2;4;3;1
23;1;1;2;2;4;6;1
21;1;1;2;2;4;6;1
27;4;2;2;1;4;5;3
42;1;2;2;6;3;5;1
45;1;1;2;2;3;4;1
18;1;2;2;2;3;4;1
40;1;2;2;2;4;6;1
47;1;1;2;2;4;5;1
26;1;1;2;2;3;4;1
19;1;1;2;6;3;4;1
40;2;2;2;6;3;5;1
51;2;1;2;6;3;4;1
39;1;2;2;6;3;3;1
46;1;1;2;6;3;2;1
45;4;1;2;6;3;2;1
24;1;1;2;1;3;5;3
56;1;1;2;2;3;2;1
36;1;1;2;2;3;4;1
50;1;1;2;2;5;5;1
45;1;2;2;5;5;5;2
22;1;1;2;2;5;6;1
16;1;2;2;2;5;3;1
21;1;2;2;1;4;6;3
21;1;1;2;5;4;5;2
47;1;2;2;5;7;7;2
46;1;1;2;5;7;5;2
40;1;1;2;6;4;2;1
18;1;2;2;1;4;5;3
42;1;2;2;6;4;5;1
20;1;2;2;1;4;6;3
49;1;1;2;4;3;5;3
28;1;2;2;1;3;5;3
60;1;1;2;6;3;5;1
43;2;2;2;5;3;2;2
51;1;1;2;5;3;2;2
17;1;2;2;2;3;4;1
51;1;1;2;6;3;2;1
41;1;2;2;2;5;7;2
44;1;1;2;2;5;4;1
67;1;2;2;2;5;5;2
41;1;2;2;1;4;5;3
39;1;1;2;6;4;5;1
59;1;2;2;6;6;2;1
56;4;2;2;6;4;2;1
45;1;1;2;1;6;5;3
26;1;1;2;1;6;5;3
45;1;2;2;2;4;7;2
50;1;1;2;2;4;7;2
55;1;2;2;2;6;7;2
19;1;2;2;6;6;6;1
46;1;2;2;6;5;2;1
27;1;1;2;6;5;5;1
41;1;2;2;6;5;5;1
43;1;1;2;2;5;4;1
71;1;2;2;2;4;2;1
40;1;2;2;2;4;7;2
54;1;2;2;2;4;2;1
60;1;1;2;2;8;3;1
57;1;2;2;4;8;3;3
40;1;1;2;6;4;3;1
40;1;2;2;2;4;5;1
26;1;1;2;1;4;7;3
26;1;1;2;2;4;7;2
40;4;2;2;6;5;5;1
45;1;1;2;6;5;5;1
45;2;1;2;6;5;5;1
44;1;1;2;2;4;5;1
47;1;1;2;2;7;7;2
37;1;2;2;2;7;7;2
31;1;1;2;6;4;4;1
31;1;2;2;2;4;7;2
25;1;2;2;2;5;7;2
44;1;1;2;6;3;3;1
43;1;1;2;6;3;2;1
59;1;2;2;2;4;2;1
26;1;1;2;1;4;5;3
48;1;2;2;2;3;5;1
53;1;1;2;6;3;4;1
48;1;1;2;6;4;2;1
41;1;2;2;4;4;5;3
21;1;2;2;1;4;6;3
30;1;2;2;2;3;7;2
36;1;1;2;1;6;7;3
59;1;1;2;4;3;2;3
52;4;2;2;2;4;5;1
18;1;2;2;2;4;4;1
51;4;1;2;6;4;2;1
34;1;1;2;2;4;7;2
53;1;1;2;2;5;2;1
52;1;2;2;1;5;5;3
21;1;1;2;1;5;5;3
32;2;1;2;2;4;5;1
32;4;2;2;2;4;4;1
53;1;1;2;6;4;2;1
38;1;1;2;2;4;3;1
30;4;1;2;2;4;6;1
35;1;2;2;2;4;3;1
40;1;1;2;2;4;5;1
17;1;1;2;2;4;4;2
34;1;1;2;2;4;5;1
19;1;2;2;1;4;5;3
26;4;1;2;2;3;3;1
35;1;2;2;1;6;7;3
48;1;1;2;6;3;1;1
69;1;1;2;2;5;5;2
33;1;1;2;6;6;5;1
45;1;1;2;6;4;5;1
37;1;2;2;6;4;4;1
59;1;2;2;2;7;7;2
61;4;1;2;1;7;5;3
51;4;1;2;2;4;2;1
66;4;2;2;6;5;7;1
55;1;2;2;4;5;5;3
20;1;1;2;1;5;5;3
41;1;2;2;2;4;7;2
38;1;1;2;6;4;6;1
42;4;1;2;6;3;2;1
37;2;1;2;2;4;5;1
37;1;2;2;2;4;7;2
40;4;2;2;6;3;2;1
41;4;1;2;6;3;2;1
21;4;1;2;6;3;5;1
66;1;1;2;2;7;6;2
64;1;2;2;4;7;2;3
69;1;1;2;1;6;5;3
51;1;1;2;5;5;5;2
42;1;1;2;5;5;2;2
34;1;2;2;2;5;5;1
60;1;1;2;2;6;7;2
58;1;2;2;6;6;7;1
62;1;2;2;6;5;6;1
60;1;1;2;1;5;5;3
54;1;1;2;6;4;2;1
30;4;2;2;2;4;5;1
50;4;1;2;2;5;5;1
36;1;1;2;5;6;7;2
36;1;2;2;1;6;5;3
55;1;1;2;1;6;5;3
33;1;2;2;2;4;7;2
54;1;2;2;2;5;4;1
50;1;2;2;1;5;7;3
48;1;1;2;5;5;7;2
45;1;2;2;2;5;5;1
40;1;1;2;2;5;7;1
56;1;2;2;2;6;7;2
43;1;1;2;2;5;5;2
43;1;2;2;1;5;5;3
28;1;1;2;2;4;7;2
62;1;2;2;2;5;7;1
58;1;1;2;2;5;5;1
22;1;1;2;6;4;3;1
40;4;1;2;6;4;3;1
52;1;2;2;2;4;3;1
56;1;1;2;6;4;3;1
28;1;1;2;1;4;6;3
26;1;2;2;1;4;6;3
27;1;1;2;1;4;5;3
46;1;2;2;6;4;2;1
50;1;1;2;2;4;5;1
23;2;1;2;2;4;3;1
23;1;1;2;1;4;3;3
48;1;1;2;2;4;5;1
47;4;2;2;6;4;2;1
54;1;1;2;6;3;2;1
49;4;2;2;2;3;2;1
33;1;1;2;6;3;3;1
62;1;1;2;6;3;5;1
42;1;2;2;6;3;3;1
46;1;1;2;6;3;2;1
17;1;1;2;1;3;4;3
50;4;1;2;2;3;5;2
43;1;1;2;6;3;4;1
26;1;1;2;2;3;3;1
27;4;2;2;6;3;4;1
27;4;1;2;2;4;2;1
35;4;1;2;2;4;3;1
44;4;2;2;2;4;5;1
25;1;1;2;1;4;5;3
43;4;1;2;2;5;3;1
42;4;2;2;2;5;5;1
34;4;2;2;2;4;5;1
31;4;1;2;2;4;4;1
31;1;1;2;2;4;3;1
21;1;2;2;2;4;3;1
36;1;2;2;2;5;7;2
37;1;1;2;2;5;6;1
43;1;2;2;2;5;7;2
25;4;2;2;2;4;4;1
27;4;1;2;6;4;3;1
24;1;1;2;6;6;5;1
32;4;1;2;6;6;5;1
54;1;1;2;2;4;5;1
18;1;1;2;2;4;3;2
32;1;1;2;1;5;7;3
47;1;1;2;6;4;5;1
50;1;2;2;2;4;2;1
53;1;2;2;6;4;2;1
51;1;1;2;2;4;3;1
28;1;2;2;6;4;5;1
23;1;1;2;1;4;4;3
31;1;2;2;2;3;7;2
48;1;2;2;2;4;5;1
21;4;1;2;6;4;4;1
23;1;1;2;2;4;5;1
24;4;2;2;2;5;7;2
25;1;1;2;2;5;7;1
47;4;2;2;2;4;3;1
38;1;1;2;1;4;4;3
